141.35135135135,Ahmad Bradshaw,RB,10
139.34285714286,James Jones,WR,5
141.69444444444,Danny Amendola,WR,10
139.17647058824,Kenny Britt,WR,4
144.05555555556,Rod Streater,WR,5
141.05882352941,Kenny Stills,WR,6
144.69444444444,Jonathan Stewart,RB,12
141.47058823529,Andre Williams,RB,8
144.86111111111,Marqise Lee,WR,11
150.05405405405,Antonio Gates,TE,10
150.81081081081,Delanie Walker,TE,9
151.24324324324,Travis Kelce,TE,6
149.88235294118,Ladarius Green,TE,10
147.23333333333,Khiry Robinson,RB,6
152.8125,Robert Woods,WR,9
155.06060606061,Harry Douglas,WR,9
152.67741935484,Mike Williams,WR,9
153.64516129032,Christine Michael,RB,4
151.65517241379,Dexter McCluster,WR,9
153.76666666667,Garrett Graham,TE,10
155.1935483871,Roy Helu,RB,10
152.64285714286,Marvin Jones,WR,4
153.8,Knile Davis,RB,6
160.82352941176,LeGarrette Blount,RB,12
156,Jerricho Cotchery,WR,12
161.78125,Dwayne Allen,TE,10
161.67741935484,Tyler Eifert,TE,4
161.74193548387,Ryan Tannehill,QB,5
154.57692307692,Jacquizz Rodgers,RB,9
161.16666666667,Jared Cook,TE,4
163.93333333333,Carson Palmer,QB,4
164.51851851852,Ronnie Hillman,RB,4
159.08333333333,James White,RB,10
164.81481481481,Donald Brown,RB,10
161.29166666667,Kenbrell Thompkins,WR,10
162.33333333333,Cody Latimer,WR,4
165.52173913043,Jonathan Grimes,RB,10
170.72413793103,Eric Ebron,TE,9
168,Malcom Floyd,WR,10
164.34782608696,Steve Johnson,WR,8
166.29166666667,Odell Beckham Jr.,WR,8
165.95833333333,Miles Austin,WR,4
164.18181818182,Mohamed Sanu,WR,4
160.31578947368,Andre Holmes,WR,5
174.41379310345,Mike Tolbert,RB,12
169.25,St. Louis Rams,DST,4
172.04166666667,San Francisco 49ers,DST,8
172.14285714286,Lance Moore,WR,12
165.58823529412,Bryce Brown,RB,9
166.31578947368,Brian Quick,WR,4
168.25,John Brown,WR,4
170,Alex Smith,QB,6
166,Brandon LaFell,WR,10
176.40909090909,James Starks,RB,9
177.04166666667,Carolina Panthers,DST,12
165.75,Benny Cunningham,RB,4
169.94444444444,C.J. Anderson,RB,4
177.36363636364,Nate Washington,WR,9
175.72222222222,Eli Manning,QB,8
180.55,Coby Fleener,TE,10
183.16666666667,Tre Mason,RB,4
176.13333333333,Cincinnati Bengals,DST,4
176.92857142857,Marcedes Lewis,TE,11
173.5,Josh McCown,QB,7
178.8,Jeremy Kerley,WR,11
176.15384615385,Jermaine Kearse,WR,4
168.7,Chris Givens,WR,4
175.72727272727,Timothy Wright,TE,10
173.45454545455,New England Patriots,DST,10
174.90909090909,Joe Flacco,QB,11
181.08333333333,Andre Roberts,WR,10
175,Denver Broncos,DST,4
187.2,Denarius Moore,WR,5
181.36363636364,Jordan Todman,RB,11
181.44444444444,Allen Hurns,WR,11
174.55555555556,Jake Locker,QB,9
158.4,Owen Daniels,TE,11
180.5,Jonathan Dwyer,RB,4
181.5,Donnie Avery,WR,6
187.75,Davante Adams,WR,9
182.42857142857,Richard Rodgers,TE,9
180.55555555556,Arizona Cardinals,DST,4
185,Marlon Brown,WR,11
189.63636363636,Robert Turbin,RB,4
173.66666666667,Geno Smith,QB,11
194,Bilal Powell,RB,11
175.83333333333,BenJarvus Green-Ellis,RB,4
193.85714285714,Jarvis Landry,WR,5
182.57142857143,Da'Rick Rogers,WR,10
175.6,Kansas City Chiefs,DST,6
175.8,Donte Moncrief,WR,10
196.2,Allen Robinson,WR,11
181.5,Dri Archer,RB,12
186.625,Charles Sims,RB,7
178.4,Jace Amaro,TE,11
181,Johnny Manziel,QB,4
